,property_type,society,sector,price_cr,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,agePossession,super_built_up_area,built_up_area,carpet_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,nearbyLoc_score,area_room_ratio
1046,flat,ss the coralwood,sector 84,1.1,4857.0,2265.0,Super Built up area 1750(162.58 sq.m.),3.0,3.0,2,9.0,North,Relatively New,1750.0,,,0.0,0.0,0.0,0.0,0.0,0.0,75.0,63.0,755.0
1047,house,unitech aspen greens,sector 50,12.0,37037.0,3240.0,Plot area 360(301.01 sq.m.),3.0,4.0,2,1.0,East,Moderately Old,,3240.0,,1.0,1.0,0.0,0.0,0.0,2.0,101.0,66.0,1080.0
1048,house,eros rosewood villas,sector 49,2.5,13513.0,1850.0,Plot area 1530(142.14 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1850 sq.ft. (171.87 sq.m.),3.0,3.0,2,2.0,East,Moderately Old,,1900.0,1850.0,0.0,0.0,1.0,1.0,0.0,0.0,59.0,57.0,616.6666666666666
1049,flat,krishna appartment,sector 12,0.35,3500.0,1000.0,Super Built up area 1000(92.9 sq.m.),3.0,3.0,1,2.0,,Old Property,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,333.3333333333333
1050,flat,chd avenue,sector 71,1.15,6526.0,1762.0,Super Built up area 1762(163.7 sq.m.)Carpet area: 1339 sq.ft. (124.4 sq.m.),3.0,3.0,2,15.0,East,Moderately Old,1762.0,,1339.0,0.0,1.0,0.0,0.0,0.0,2.0,66.0,30.0,587.3333333333334
1051,flat,umang monsoon breeze,sector 78,0.9,4615.0,1950.0,Super Built up area 1950(181.16 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1854 sq.ft. (172.24 sq.m.),3.0,3.0,2,1.0,,Moderately Old,1950.0,1900.0,1854.0,0.0,1.0,0.0,1.0,0.0,0.0,65.0,24.0,650.0
1052,flat,m3m woodshire,sector 107,1.45,6141.0,2361.0,Super Built up area 2361(219.34 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.),3.0,4.0,3+,7.0,South,Relatively New,2361.0,1900.0,,0.0,1.0,0.0,0.0,0.0,0.0,67.0,18.0,787.0
1053,flat,m3m golfestate,sector 65,7.0,18181.0,3850.0,Carpet area: 3850 (357.68 sq.m.),3.0,3.0,2,12.0,North,Moderately Old,,,3850.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,64.0,1283.3333333333333
1054,flat,sare homes,sector 92,0.71,5354.0,1326.0,Carpet area: 1326 (123.19 sq.m.),3.0,3.0,3,2.0,North-West,Relatively New,,,1326.0,0.0,0.0,0.0,1.0,0.0,0.0,108.0,16.0,442.0
1055,flat,aqua front towers,sector 32,2.5,11715.0,2134.0,Built Up area: 2134 (198.26 sq.m.)Carpet area: 1162 sq.ft. (107.95 sq.m.),3.0,4.0,3+,1.0,,Undefined,,2134.0,1162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.3333333333334
1056,flat,m3m merlin,sector 67,3.4,14418.0,2358.0,Super Built up area 2358(219.07 sq.m.)Carpet area: 1900 sq.ft. (176.52 sq.m.),3.0,4.0,3,15.0,South,Relatively New,2358.0,,1900.0,0.0,1.0,0.0,0.0,0.0,2.0,110.0,61.0,786.0
1057,flat,orchid petals,sector 49,2.45,11887.0,2061.0,Super Built up area 2061(191.47 sq.m.),3.0,3.0,3,0.0,North-East,Relatively New,2061.0,,,1.0,0.0,0.0,0.0,0.0,0.0,49.0,52.0,687.0
1058,flat,pareena coban residences,sector 99a,1.13,5658.0,1997.0,Super Built up area 1997(185.53 sq.m.)Built Up area: 1790 sq.ft. (166.3 sq.m.)Carpet area: 1500 sq.ft. (139.35 sq.m.),3.0,5.0,3,5.0,East,Relatively New,1997.0,1790.0,1500.0,0.0,1.0,0.0,0.0,1.0,0.0,49.0,78.0,665.6666666666666
1059,flat,godrej nature plus,sector 33,1.4,15124.0,926.0,Super Built up area 145Carpet area: 86 sq.m.,3.0,2.0,3+,20.0,,New Property,145.0,,86.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,49.0,308.6666666666667
1060,flat,sare homes,sector 92,0.82,5384.0,1523.0,Super Built up area 1523(141.49 sq.m.)Built Up area: 1221.18 sq.ft. (113.45 sq.m.),3.0,3.0,3+,12.0,West,Relatively New,1523.0,1221.18,,0.0,0.0,0.0,0.0,0.0,0.0,114.0,16.0,507.6666666666667
1061,flat,dlf the primus,sector 82a,1.8,13846.0,1300.0,Super Built up area 1818(168.9 sq.m.)Carpet area: 1300 sq.ft. (120.77 sq.m.),3.0,3.0,3+,10.0,North-East,Relatively New,1818.0,,1300.0,0.0,1.0,0.0,0.0,0.0,1.0,174.0,26.0,433.3333333333333
1062,flat,vatika gurgaon,sector 83,1.1,6162.0,1785.0,Super Built up area 1785(165.83 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1500 sq.ft. (139.35 sq.m.),3.0,3.0,3+,5.0,North-West,Relatively New,1785.0,1600.0,1500.0,0.0,0.0,0.0,0.0,0.0,2.0,96.0,50.0,595.0
1063,flat,dlf the skycourt,sector 86,1.6,8294.0,1929.0,Super Built up area 1929(179.21 sq.m.),3.0,3.0,1,14.0,North-East,Relatively New,1929.0,,,0.0,0.0,0.0,1.0,0.0,0.0,72.0,39.0,643.0
1064,flat,orris carnation residency,sector 85,0.8,4857.0,1647.0,Super Built up area 1645(152.83 sq.m.)Built Up area: 1390 sq.ft. (129.14 sq.m.)Carpet area: 1275 sq.ft. (118.45 sq.m.),3.0,4.0,3,4.0,West,Relatively New,1645.0,1390.0,1275.0,0.0,1.0,0.0,0.0,0.0,2.0,40.0,32.0,549.0
1065,flat,sanskriti apartments,sector 43,2.5,13513.0,1850.0,Super Built up area 1850(171.87 sq.m.),3.0,2.0,3,5.0,East,Old Property,1850.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,616.6666666666666
1066,flat,tarc maceo,sector 91,1.4,7407.0,1890.0,Super Built up area 1890(175.59 sq.m.)Built Up area: 1700 sq.ft. (157.94 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),3.0,3.0,3+,7.0,North,Relatively New,1890.0,1700.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,50.0,630.0
1067,flat,vipul belmonte,sector 53,6.5,21922.0,2965.0,Super Built up area 2965(275.46 sq.m.),3.0,4.0,3+,0.0,,Old Property,2965.0,,,1.0,0.0,0.0,0.0,1.0,0.0,72.0,69.0,988.3333333333334
1068,house,independent,sector 57,4.7,21759.0,2160.0,Plot area 240(200.67 sq.m.),3.0,3.0,2,2.0,North,Old Property,,2160.0,,0.0,1.0,0.0,0.0,1.0,0.0,43.0,74.0,720.0
1069,flat,m3m soulitude,sector 89,1.3,8700.0,1494.0,Super Built up area 1500(139.35 sq.m.)Carpet area: 900 sq.ft. (83.61 sq.m.),3.0,3.0,2,1.0,,New Property,1500.0,,900.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,41.0,498.0
1070,flat,emaar gurgaon greens,sector 102,1.49,9030.0,1650.0,Super Built up area 1650(153.29 sq.m.)Carpet area: 1022.58 sq.ft. (95 sq.m.),3.0,3.0,3,10.0,North-East,Relatively New,1650.0,,1022.58,0.0,0.0,0.0,0.0,0.0,2.0,159.0,57.0,550.0
1071,flat,ats tourmaline,sector 109,1.75,8139.0,2150.0,Super Built up area 2150(199.74 sq.m.)Built Up area: 1797 sq.ft. (166.95 sq.m.),3.0,4.0,3+,7.0,North-East,Relatively New,2150.0,1797.0,,0.0,1.0,0.0,0.0,0.0,0.0,165.0,66.0,716.6666666666666
1072,flat,dlf regal gardens,sector 90,1.25,7167.0,1744.0,Super Built up area 1744(162.02 sq.m.),3.0,3.0,2,11.0,East,Relatively New,1744.0,,,0.0,0.0,0.0,0.0,1.0,0.0,14.0,40.0,581.3333333333334
1073,flat,dlf regal gardens,sector 90,1.19,5505.0,2162.0,Super Built up area 1726(160.35 sq.m.),3.0,3.0,2,11.0,South-East,Relatively New,1726.0,,,0.0,0.0,0.0,0.0,1.0,0.0,88.0,40.0,720.6666666666666
1074,flat,m3m merlin,sector 67,3.5,14843.0,2358.0,Super Built up area 2358(219.07 sq.m.),3.0,4.0,3+,15.0,South,Relatively New,2358.0,,,0.0,1.0,0.0,0.0,0.0,2.0,158.0,61.0,786.0
1075,flat,saan verdante,sector 95,2.0,10178.0,1965.0,Super Built up area 1965(182.55 sq.m.)Carpet area: 1935 sq.ft. (179.77 sq.m.),3.0,4.0,3+,5.0,North,New Property,1965.0,,1935.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0,27.0,655.0
1076,flat,unitech south park,sector 70,1.13,7000.0,1614.0,Super Built up area 1610(149.57 sq.m.),3.0,3.0,2,1.0,,Under Construction,1610.0,,,0.0,0.0,0.0,0.0,0.0,0.0,46.0,51.0,538.0
1077,flat,ansal housing highland park,sector 103,1.25,6443.0,1940.0,Super Built up area 1940(180.23 sq.m.)Carpet area: 1056 sq.ft. (98.11 sq.m.),3.0,3.0,3+,2.0,North-East,New Property,1940.0,,1056.0,0.0,0.0,0.0,1.0,0.0,0.0,105.0,39.0,646.6666666666666
1078,flat,sobha city,sector 108,3.35,13266.0,2525.0,Super Built up area 2072.9(192.58 sq.m.),3.0,4.0,2,19.0,,New Property,2072.9,,,0.0,0.0,0.0,0.0,0.0,0.0,102.0,63.0,841.6666666666666
1079,flat,parsvnath exotica,sector 53,5.0,17271.0,2895.0,Super Built up area 2895(268.95 sq.m.)Built Up area: 2500 sq.ft. (232.26 sq.m.)Carpet area: 2200 sq.ft. (204.39 sq.m.),3.0,4.0,3+,8.0,North-East,Relatively New,2895.0,2500.0,2200.0,0.0,1.0,0.0,1.0,1.0,2.0,49.0,62.0,965.0
1080,flat,mapsko mount ville,sector 79,1.25,8389.0,1490.0,Super Built up area 1490(138.43 sq.m.)Built Up area: 1058 sq.ft. (98.29 sq.m.)Carpet area: 863.91 sq.ft. (80.26 sq.m.),3.0,3.0,3,18.0,South,Relatively New,1490.0,1058.0,863.91,1.0,0.0,0.0,0.0,0.0,2.0,102.0,49.0,496.6666666666667
1081,house,independent,sector 50,7.0,32407.0,2160.0,Built Up area: 240 (200.67 sq.m.),3.0,2.0,0,1.0,,Undefined,,240.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0
1082,house,independent,sector 9,0.5,6083.0,822.0,Built Up area: 822 (76.37 sq.m.)Carpet area: 750 sq.ft. (69.68 sq.m.),3.0,2.0,1,1.0,,Undefined,,822.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0
1083,flat,eldeco accolade,sohna road,1.35,6136.0,2200.0,Carpet area: 2200 (204.39 sq.m.),3.0,3.0,3,2.0,,New Property,,,2200.0,0.0,1.0,0.0,0.0,0.0,0.0,72.0,33.0,733.3333333333334
1084,flat,bestech park view grand spa,sector 81,2.25,8458.0,2660.0,Super Built up area 2660(247.12 sq.m.)Built Up area: 2300 sq.ft. (213.68 sq.m.)Carpet area: 2100 sq.ft. (195.1 sq.m.),3.0,4.0,3+,8.0,West,Relatively New,2660.0,2300.0,2100.0,1.0,1.0,1.0,0.0,0.0,2.0,122.0,50.0,886.6666666666666
1085,flat,m3m skycity,sector 65,3.0,16411.0,1828.0,Super Built up area 1828(169.83 sq.m.),3.0,3.0,3,17.0,East,Under Construction,1828.0,,,0.0,0.0,0.0,0.0,0.0,0.0,99.0,46.0,609.3333333333334
1086,flat,ats kocoon,sector 109,2.2,10023.0,2195.0,Super Built up area 2095(194.63 sq.m.)Built Up area: 1860 sq.ft. (172.8 sq.m.),3.0,4.0,3,8.0,North-East,Relatively New,2095.0,1860.0,,0.0,1.0,0.0,0.0,0.0,0.0,156.0,55.0,731.6666666666666
1087,flat,sare green parc 2,sector 92,0.75,4745.0,1581.0,Super Built up area 1454(135.08 sq.m.)Built Up area: 1415 sq.ft. (131.46 sq.m.)Carpet area: 1350 sq.ft. (125.42 sq.m.),3.0,3.0,3,2.0,East,Relatively New,1454.0,1415.0,1350.0,0.0,0.0,0.0,0.0,1.0,2.0,49.0,16.0,527.0
1088,flat,piedmont taksila heights,sector 37c,1.0,6506.0,1537.0,Carpet area: 1537 (142.79 sq.m.),3.0,3.0,3+,8.0,,Relatively New,,,1537.0,0.0,0.0,0.0,0.0,0.0,2.0,49.0,25.0,512.3333333333334
1089,flat,smart world gems,sector 89,1.1,9972.0,1103.0,Built Up area: 1103 (102.47 sq.m.),3.0,1.0,0,0.0,,Undefined,,1103.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.0,58.0,367.6666666666667
1090,house,independent,sector 7,0.45,5000.0,900.0,Carpet area: 900 (83.61 sq.m.),3.0,2.0,0,1.0,,Undefined,,,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,300.0
1091,flat,ansal maple heights,sector 43,1.5,12658.0,1185.0,Super Built up area 1400(130.06 sq.m.)Built Up area: 1385 sq.ft. (128.67 sq.m.)Carpet area: 1185 sq.ft. (110.09 sq.m.),3.0,3.0,3+,7.0,North-East,Old Property,1400.0,1385.0,1185.0,0.0,0.0,1.0,0.0,0.0,2.0,174.0,53.0,395.0
1092,flat,raheja atharva,sector 109,0.79,7931.0,996.0,Super Built up area 1457(135.36 sq.m.)Carpet area: 996 sq.ft. (92.53 sq.m.),3.0,2.0,2,3.0,,Relatively New,1457.0,,996.0,0.0,0.0,0.0,0.0,0.0,2.0,44.0,34.0,332.0
1093,flat,emaar gurgaon greens,sector 102,1.45,8787.0,1650.0,Super Built up area 1650(153.29 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 1100 sq.ft. (102.19 sq.m.),3.0,3.0,3,8.0,North-East,Relatively New,1650.0,1300.0,1100.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0,57.0,550.0
1094,flat,uphaar homes,sector 105,0.45,4736.0,950.0,Carpet area: 950 (88.26 sq.m.),3.0,2.0,1,1.0,,Relatively New,,,950.0,0.0,0.0,0.0,0.0,0.0,2.0,44.0,55.0,316.6666666666667
1095,flat,bestech park view sanskruti,sector 92,1.55,7769.0,1995.0,Super Built up area 1995(185.34 sq.m.),3.0,4.0,3,8.0,North,Relatively New,1995.0,,,0.0,1.0,0.0,0.0,0.0,0.0,49.0,57.0,665.0
1096,flat,rof ananda,sector 95,0.55,5500.0,1000.0,Super Built up area 1000(92.9 sq.m.)Carpet area: 745 sq.ft. (69.21 sq.m.),3.0,2.0,2,14.0,East,New Property,1000.0,,745.0,1.0,0.0,0.0,0.0,0.0,1.0,30.0,42.0,333.3333333333333
1097,flat,shree vardhman victoria,sector 70,1.8,9230.0,1950.0,Carpet area: 1950 (181.16 sq.m.),3.0,5.0,3,0.0,,New Property,,,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,36.0,650.0
1098,flat,paras dews,sector 106,1.17,6647.0,1760.0,Super Built up area 1760(163.51 sq.m.)Built Up area: 1186 sq.ft. (110.18 sq.m.)Carpet area: 1130 sq.ft. (104.98 sq.m.),3.0,4.0,3+,12.0,West,Relatively New,1760.0,1186.0,1130.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0,73.0,586.6666666666666
1099,flat,eldeco accolade,sohna road,1.1,7549.0,1457.0,Super Built up area 1457(135.36 sq.m.),3.0,2.0,3,13.0,,Relatively New,1457.0,,,0.0,0.0,0.0,0.0,0.0,0.0,56.0,33.0,485.6666666666667
1100,flat,signature global park,sohna road,0.7,6071.0,1153.0,Carpet area: 1153 (107.12 sq.m.),3.0,3.0,3,2.0,North,Relatively New,,,1153.0,0.0,0.0,0.0,1.0,0.0,0.0,152.0,50.0,384.3333333333333
1101,flat,antriksh heights,sector 84,0.89,4370.0,2037.0,Super Built up area 2025(188.13 sq.m.),3.0,3.0,3,8.0,North,Relatively New,2025.0,,,0.0,0.0,0.0,1.0,0.0,0.0,67.0,23.0,679.0
1102,flat,godrej nature plus serenity,sector 33,1.45,8677.0,1671.0,Super Built up area 1671(155.24 sq.m.),3.0,2.0,3,3.0,South,Under Construction,1671.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.0,27.0,557.0
1103,flat,tulip violet,sector 69,1.65,8872.0,1860.0,Built Up area: 1578 (146.6 sq.m.),3.0,3.0,2,1.0,,Relatively New,,1578.0,,0.0,0.0,0.0,0.0,0.0,2.0,69.0,51.0,620.0
1104,flat,mariners home,sector 56,2.11,8612.0,2450.0,Super Built up area 2450(227.61 sq.m.)Built Up area: 2250 sq.ft. (209.03 sq.m.)Carpet area: 2150 sq.ft. (199.74 sq.m.),3.0,2.0,3,4.0,South,Relatively New,2450.0,2250.0,2150.0,0.0,0.0,0.0,0.0,1.0,2.0,126.0,75.0,816.6666666666666
1105,flat,dlf the skycourt,sector 86,1.72,8916.0,1929.0,Super Built up area 1929(179.21 sq.m.),3.0,3.0,1,8.0,North,Relatively New,1929.0,,,0.0,0.0,0.0,0.0,1.0,2.0,49.0,39.0,643.0
1106,flat,guru gram haryana cghs,sector 56,1.39,8424.0,1650.0,Super Built up area 1850(171.87 sq.m.)Built Up area: 1750 sq.ft. (162.58 sq.m.)Carpet area: 1650 sq.ft. (153.29 sq.m.),3.0,2.0,3,6.0,South,Old Property,1850.0,1750.0,1650.0,0.0,1.0,0.0,1.0,0.0,2.0,89.0,81.0,550.0
1107,flat,ats triumph,sector 104,1.85,8078.0,2290.0,Super Built up area 2290(212.75 sq.m.),3.0,3.0,3+,24.0,East,Relatively New,2290.0,,,0.0,1.0,0.0,0.0,0.0,0.0,174.0,79.0,763.3333333333334
1108,house,independent,sector 4,0.6,11696.0,513.0,Plot area 57(5.3 sq.m.),3.0,3.0,1,2.0,,Old Property,,57.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62.0,171.0
1109,flat,sushant lok 1 builder floors,sector 43,2.5,12920.0,1935.0,Super Built up area 215(179.77 sq.m.),3.0,3.0,2,2.0,,New Property,215.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,645.0
1110,flat,emaar mgf the palm drive,sector 66,2.8,16470.0,1700.0,Super Built up area 1950(181.16 sq.m.)Built Up area: 1920 sq.ft. (178.37 sq.m.)Carpet area: 1700 sq.ft. (157.94 sq.m.),3.0,4.0,3,8.0,North-East,Relatively New,1950.0,1920.0,1700.0,0.0,1.0,0.0,0.0,0.0,2.0,117.0,61.0,566.6666666666666
1111,house,bptp astaire gardens,sector 70a,1.18,8137.0,1450.0,Carpet area: 1450 (134.71 sq.m.),3.0,3.0,3+,2.0,North-East,Relatively New,,,1450.0,0.0,0.0,0.0,0.0,1.0,2.0,153.0,62.0,483.3333333333333
1112,flat,godrej meridien,sector 106,3.2,16000.0,2000.0,Carpet area: 2002 (185.99 sq.m.),3.0,3.0,3+,6.0,,Under Construction,,,2002.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0,64.0,666.6666666666666
1113,flat,signature global city 63a,sector 63a,2.0,12800.0,1562.0,Built Up area: 1540 (143.07 sq.m.),3.0,3.0,2,1.0,North,Under Construction,,1540.0,,0.0,0.0,0.0,0.0,0.0,0.0,36.0,70.0,520.6666666666666
1114,house,vatika signature villas,sector 82,3.2,14351.0,2230.0,Plot area 2160(200.67 sq.m.),3.0,4.0,3,1.0,,New Property,,2160.0,,1.0,1.0,1.0,1.0,0.0,0.0,66.0,9.0,743.3333333333334
1115,flat,la vida by tata housing,sector 113,1.9,18500.0,1027.0,Super Built up area 1579(146.69 sq.m.)Carpet area: 1027 sq.ft. (95.41 sq.m.),3.0,2.0,2,10.0,North-East,Relatively New,1579.0,,1027.0,0.0,0.0,0.0,1.0,0.0,2.0,174.0,49.0,342.3333333333333
1116,flat,vatika gurgaon,sector 83,1.15,5808.0,1980.0,Super Built up area 1980(183.95 sq.m.)Built Up area: 1350 sq.ft. (125.42 sq.m.)Carpet area: 1308 sq.ft. (121.52 sq.m.),3.0,3.0,2,3.0,South,Relatively New,1980.0,1350.0,1308.0,1.0,1.0,1.0,1.0,0.0,2.0,165.0,50.0,660.0
1117,flat,ats tourmaline,sector 109,2.25,8704.0,2585.0,Super Built up area 2585(240.15 sq.m.),3.0,4.0,3,14.0,North-East,Relatively New,2585.0,,,0.0,1.0,0.0,0.0,0.0,0.0,101.0,66.0,861.6666666666666
1118,flat,adani m2k oyster grande,sector 102,1.95,7561.0,2579.0,Super Built up area 2579(239.6 sq.m.),3.0,4.0,3,9.0,South,Relatively New,2579.0,,,1.0,1.0,0.0,0.0,0.0,2.0,83.0,47.0,859.6666666666666
1119,flat,parsvnath exotica,sector 53,4.8,14680.0,3270.0,Built Up area: 2895 (268.95 sq.m.),3.0,4.0,3+,12.0,North-West,New Property,,2895.0,,0.0,0.0,0.0,0.0,0.0,0.0,69.0,62.0,1090.0
1120,flat,tulip violet,sector 69,1.66,10134.0,1638.0,Super Built up area 1638(152.18 sq.m.),3.0,3.0,2,0.0,South-West,Relatively New,1638.0,,,0.0,0.0,0.0,0.0,0.0,0.0,157.0,61.0,546.0
1121,flat,godrej oasis,sector 88a,2.65,16747.0,1582.0,Carpet area: 124,3.0,3.0,3+,10.0,,New Property,,,124.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,35.0,527.3333333333334
1122,flat,experion the heartsong,sector 108,1.36,6542.0,2079.0,Super Built up area 1758(163.32 sq.m.)Carpet area: 986 sq.ft. (91.6 sq.m.),3.0,2.0,3+,2.0,,Relatively New,1758.0,,986.0,1.0,1.0,0.0,0.0,0.0,2.0,77.0,58.0,693.0
1123,house,independent,sohna road,6.25,6944.0,9001.0,Plot area 1000(836.13 sq.m.),3.0,3.0,0,1.0,,Moderately Old,,9000.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,3000.3333333333335
1124,flat,ats kocoon,sector 109,2.15,10262.0,2095.0,Super Built up area 2095(194.63 sq.m.),3.0,4.0,3,9.0,North,Relatively New,2095.0,,,0.0,1.0,0.0,0.0,0.0,0.0,97.0,55.0,698.3333333333334
1125,flat,ats triumph,sector 104,1.95,8515.0,2290.0,Carpet area: 2290 (212.75 sq.m.),3.0,3.0,3+,3.0,,New Property,,,2290.0,0.0,1.0,0.0,0.0,0.0,0.0,69.0,79.0,763.3333333333334
1126,flat,conscient heritage max,sector 102,2.22,13875.0,1600.0,Super Built up area 2149(199.65 sq.m.)Built Up area: 2000 sq.ft. (185.81 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),3.0,4.0,3+,15.0,East,Relatively New,2149.0,2000.0,1600.0,1.0,1.0,0.0,0.0,0.0,0.0,82.0,63.0,533.3333333333334
1127,flat,m3m golfestate,sector 65,4.94,16233.0,3043.0,Super Built up area 3043(282.7 sq.m.),3.0,4.0,3,15.0,North-East,Moderately Old,3043.0,,,0.0,1.0,0.0,0.0,0.0,0.0,165.0,64.0,1014.3333333333334
1128,house,independent,sector 38,3.5,20323.0,1722.0,Plot area 160,3.0,2.0,2,1.0,East,Moderately Old,,1712.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,574.0
1129,flat,tulip violet,sector 69,1.4,8871.0,1578.0,Super Built up area 1578(146.6 sq.m.),3.0,3.0,2,11.0,North,Relatively New,1578.0,,,0.0,0.0,0.0,1.0,0.0,0.0,126.0,61.0,526.0
1130,flat,rail vihar cghs,sector 56,1.35,10384.0,1300.0,Super Built up area 1300(120.77 sq.m.)Built Up area: 1275 sq.ft. (118.45 sq.m.)Carpet area: 1250 sq.ft. (116.13 sq.m.),3.0,2.0,2,1.0,West,Old Property,1300.0,1275.0,1250.0,0.0,0.0,0.0,0.0,1.0,0.0,159.0,81.0,433.3333333333333
1131,house,independent,sector 55,1.64,10123.0,1620.0,Plot area 180(150.5 sq.m.),3.0,3.0,2,4.0,South,New Property,,1620.0,,1.0,1.0,0.0,0.0,0.0,2.0,54.0,46.0,540.0
1132,flat,tulip violet,sector 69,1.43,8886.0,1609.0,Super Built up area 1608(149.39 sq.m.)Carpet area: 1039 sq.ft. (96.53 sq.m.),3.0,3.0,2,1.0,South-West,Relatively New,1608.0,,1039.0,0.0,0.0,0.0,1.0,0.0,0.0,86.0,61.0,536.3333333333334
1133,flat,vatika the seven lamps,sector 82,1.28,6819.0,1877.0,Super Built up area 1877(174.38 sq.m.)Built Up area: 1800 sq.ft. (167.23 sq.m.)Carpet area: 1500 sq.ft. (139.35 sq.m.),3.0,3.0,3,3.0,North,Relatively New,1877.0,1800.0,1500.0,1.0,0.0,0.0,0.0,0.0,2.0,165.0,55.0,625.6666666666666
1134,flat,ss the leaf,sector 85,1.75,7267.0,2408.0,Super Built up area 2408(223.71 sq.m.),3.0,4.0,3,8.0,North,Relatively New,2408.0,,,0.0,1.0,0.0,0.0,0.0,0.0,49.0,63.0,802.6666666666666
1135,flat,raheja vedaanta,sector 108,1.25,5681.0,2200.0,Super Built up area 2200(204.39 sq.m.),3.0,2.0,0,0.0,,Relatively New,2200.0,,,0.0,0.0,0.0,0.0,0.0,2.0,65.0,0.0,733.3333333333334
1136,flat,central park flower valley,sector 33,2.2,10476.0,2100.0,Super Built up area 2100(195.1 sq.m.),3.0,3.0,3,12.0,North-East,New Property,2100.0,,,0.0,1.0,0.0,0.0,0.0,2.0,49.0,49.0,700.0
1137,flat,sare crescent parc,sector 92,0.51,4080.0,1250.0,Super Built up area 1250(116.13 sq.m.),3.0,2.0,2,2.0,North,Relatively New,1250.0,,,0.0,0.0,0.0,0.0,0.0,0.0,72.0,16.0,416.6666666666667
1138,flat,unitech fresco,sector 50,1.85,11131.0,1662.0,Built Up area: 1662 (154.4 sq.m.),3.0,3.0,3+,0.0,,Undefined,,1662.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.0,66.0,554.0
1139,flat,supertech araville,sector 79,1.45,7455.0,1945.0,Carpet area: 1945 (180.7 sq.m.),3.0,3.0,3,3.0,North,Relatively New,,,1945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,648.3333333333334
1140,flat,alpha corp gurgaonone,sector 84,1.49,7590.0,1963.0,Super Built up area 1963(182.37 sq.m.)Carpet area: 1700 sq.ft. (157.94 sq.m.),3.0,3.0,3,6.0,South-East,Relatively New,1963.0,,1700.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,53.0,654.3333333333334
1141,flat,experion the heartsong,sector 108,1.2,6825.0,1758.0,Super Built up area 1758(163.32 sq.m.)Built Up area: 1275.53 sq.ft. (118.5 sq.m.)Carpet area: 974.68 sq.ft. (90.55 sq.m.),3.0,3.0,3+,10.0,South,Relatively New,1758.0,1275.53,974.68,1.0,0.0,0.0,0.0,0.0,0.0,93.0,58.0,586.0
1142,flat,emaar mgf palm hills,sector 77,1.5,12744.0,1177.0,Super Built up area 1450(134.71 sq.m.)Carpet area: 1177 sq.ft. (109.35 sq.m.),3.0,3.0,3,4.0,North-East,Relatively New,1450.0,,1177.0,0.0,0.0,0.0,0.0,0.0,2.0,97.0,57.0,392.3333333333333
1143,flat,m3m merlin,sector 67,2.65,12945.0,2047.0,Super Built up area 2047(190.17 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1700 sq.ft. (157.94 sq.m.),3.0,3.0,3,0.0,North-East,Relatively New,2047.0,1900.0,1700.0,0.0,0.0,0.0,0.0,1.0,2.0,174.0,61.0,682.3333333333334
1144,flat,dlf the primus,sector 82a,2.2,10516.0,2092.0,Super Built up area 2092(194.35 sq.m.),3.0,3.0,3+,16.0,North-East,Relatively New,2092.0,,,0.0,1.0,0.0,0.0,0.0,1.0,174.0,26.0,697.3333333333334
